author_id,outbound_msgs,inbound_msgs
130036,0,3
130039,0,3
130049,0,3
130091,0,3
130097,0,3
130098,0,3
130109,0,3
130125,0,3
130132,0,3
130148,0,3
130206,0,3
130213,0,3
130215,0,3
130238,0,3
130242,0,3
130243,0,3
130246,0,3
130251,0,3
130254,0,3
130261,0,3
130263,0,3
130310,0,3
130313,0,3
130322,0,3
130338,0,3
130339,0,3
130345,0,3
130352,0,3
130363,0,3
130374,0,3
130414,0,3
130444,0,3
130451,0,3
130457,0,3
130462,0,3
130471,0,3
130473,0,3
130480,0,3
130495,0,3
130497,0,3
130498,0,3
130511,0,3
130512,0,3
130516,0,3
130519,0,3
130526,0,3
130530,0,3
130561,0,3
130569,0,3
130605,0,3
130636,0,3
130644,0,3
130651,0,3
130652,0,3
130655,0,3
130681,0,3
130705,0,3
130710,0,3
130717,0,3
130719,0,3
130735,0,3
130757,0,3
130762,0,3
130775,0,3
130782,0,3
130785,0,3
130824,0,3
130836,0,3
130837,0,3
130840,0,3
130845,0,3
130846,0,3
130850,0,3
130855,0,3
130864,0,3
130865,0,3
130874,0,3
130875,0,3
130881,0,3
130890,0,3
130894,0,3
130896,0,3
130899,0,3
130908,0,3
130920,0,3
130923,0,3
130927,0,3
130939,0,3
130945,0,3
130957,0,3
130959,0,3
130983,0,3
130984,0,3
130994,0,3
131009,0,3
131047,0,3
131049,0,3
131060,0,3
131064,0,3
131072,0,3
131075,0,3
131097,0,3
131099,0,3
131111,0,3
131122,0,3
131124,0,3
131126,0,3
131140,0,3
131149,0,3
131170,0,3
131192,0,3
131208,0,3
131212,0,3
131217,0,3
131220,0,3
131222,0,3
131232,0,3
131260,0,3
131294,0,3
131295,0,3
131296,0,3
131304,0,3
131305,0,3
131306,0,3
131316,0,3
131321,0,3
131323,0,3
131332,0,3
131341,0,3
131342,0,3
131347,0,3
131358,0,3
131359,0,3
131367,0,3
131371,0,3
131373,0,3
131405,0,3
131413,0,3
131420,0,3
131423,0,3
131436,0,3
131442,0,3
131444,0,3
131452,0,3
131484,0,3
131493,0,3
131501,0,3
131519,0,3
131528,0,3
131532,0,3
131538,0,3
131542,0,3
131549,0,3
131551,0,3
131552,0,3
131556,0,3
131563,0,3
131580,0,3
131590,0,3
131606,0,3
131613,0,3
131629,0,3
131630,0,3
131644,0,3
131658,0,3
131660,0,3
131664,0,3
131675,0,3
131692,0,3
131714,0,3
131725,0,3
131743,0,3
131763,0,3
131765,0,3
131774,0,3
131777,0,3
131785,0,3
131805,0,3
131814,0,3
131817,0,3
131818,0,3
131819,0,3
131827,0,3
131829,0,3
131843,0,3
131845,0,3
131851,0,3
131865,0,3
131868,0,3
131869,0,3
131933,0,3
131937,0,3
131938,0,3
131939,0,3
131940,0,3
131941,0,3
131962,0,3
131980,0,3
132017,0,3
132024,0,3
132027,0,3
132045,0,3
132047,0,3
132057,0,3
132061,0,3
132063,0,3
132064,0,3
132066,0,3
132070,0,3
132081,0,3
132084,0,3
132091,0,3
132095,0,3
132100,0,3
132101,0,3
132107,0,3
132113,0,3
132121,0,3
132127,0,3
132133,0,3
132163,0,3
132183,0,3
132184,0,3
132189,0,3
132210,0,3
132215,0,3
132219,0,3
132222,0,3
132260,0,3
132269,0,3
132275,0,3
132284,0,3
132286,0,3
132321,0,3
132345,0,3
132353,0,3
132355,0,3
132368,0,3
132371,0,3
132379,0,3
132390,0,3
132393,0,3
132405,0,3
132407,0,3
132419,0,3
132426,0,3
132428,0,3
132429,0,3
132435,0,3
132436,0,3
132437,0,3
132463,0,3
132469,0,3
132471,0,3
132476,0,3
132478,0,3
132480,0,3
132485,0,3
132509,0,3
132529,0,3
132539,0,3
132546,0,3
132549,0,3
132550,0,3
132582,0,3
132589,0,3
132591,0,3
132592,0,3
132594,0,3
132595,0,3
132600,0,3
132625,0,3
132628,0,3
132630,0,3
132632,0,3
132637,0,3
132641,0,3
132663,0,3
132664,0,3
132665,0,3
132678,0,3
132689,0,3
132690,0,3
132693,0,3
132711,0,3
132715,0,3
132720,0,3
132725,0,3
132730,0,3
132746,0,3
132750,0,3
132751,0,3
132755,0,3
132761,0,3
132794,0,3
132798,0,3
132800,0,3
132815,0,3
132834,0,3
132839,0,3
132844,0,3
132845,0,3
132856,0,3
132865,0,3
132877,0,3
132942,0,3
132974,0,3
132977,0,3
132999,0,3
133000,0,3
133006,0,3
133008,0,3
133011,0,3
133016,0,3
133021,0,3
133023,0,3
133024,0,3
133028,0,3
133034,0,3
133042,0,3
133047,0,3
133050,0,3
133063,0,3
133068,0,3
133071,0,3
133082,0,3
133083,0,3
133085,0,3
133087,0,3
133114,0,3
133116,0,3
133119,0,3
133125,0,3
133126,0,3
133127,0,3
133133,0,3
133146,0,3
133150,0,3
133151,0,3
133163,0,3
133168,0,3
133174,0,3
133175,0,3
133176,0,3
133191,0,3
133230,0,3
133231,0,3
133246,0,3
133247,0,3
133253,0,3
133259,0,3
133262,0,3
133276,0,3
133288,0,3
133300,0,3
133315,0,3
133322,0,3
133335,0,3
133364,0,3
133373,0,3
133374,0,3
133381,0,3
133382,0,3
133387,0,3
133395,0,3
133396,0,3
133406,0,3
133415,0,3
133421,0,3
133422,0,3
133425,0,3
133444,0,3
133451,0,3
133471,0,3
133472,0,3
133477,0,3
133479,0,3
133489,0,3
133497,0,3
133498,0,3
133522,0,3
133549,0,3
133555,0,3
133558,0,3
133563,0,3
133574,0,3
133582,0,3
133588,0,3
133643,0,3
133664,0,3
133669,0,3
133675,0,3
133678,0,3
133687,0,3
133690,0,3
133693,0,3
133694,0,3
133699,0,3
133714,0,3
133736,0,3
133750,0,3
133766,0,3
133767,0,3
133776,0,3
133785,0,3
133802,0,3
133814,0,3
133818,0,3
133832,0,3
133853,0,3
133863,0,3
133886,0,3
133888,0,3
133909,0,3
133915,0,3
133919,0,3
133926,0,3
133936,0,3
133937,0,3
133946,0,3
133962,0,3
133964,0,3
133966,0,3
133976,0,3
133980,0,3
133988,0,3
134006,0,3
134022,0,3
134027,0,3
134035,0,3
134038,0,3
134052,0,3
134059,0,3
134065,0,3
134074,0,3
134084,0,3
134087,0,3
134089,0,3
134100,0,3
134106,0,3
134124,0,3
134135,0,3
134149,0,3
134154,0,3
134158,0,3
134161,0,3
134168,0,3
134175,0,3
134187,0,3
134191,0,3
134201,0,3
134223,0,3
134224,0,3
134226,0,3
134229,0,3
134244,0,3
134317,0,3
134324,0,3
134329,0,3
134331,0,3
134333,0,3
134339,0,3
134341,0,3
134342,0,3
134364,0,3
134396,0,3
134430,0,3
134432,0,3
134435,0,3
134439,0,3
134463,0,3
134493,0,3
134501,0,3
134503,0,3
134512,0,3
134515,0,3
134521,0,3
134529,0,3
134565,0,3
134566,0,3
134578,0,3
134588,0,3
134613,0,3
134631,0,3
134641,0,3
134654,0,3
134658,0,3
134659,0,3
134663,0,3
134674,0,3
134713,0,3
134726,0,3
134742,0,3
134751,0,3
134788,0,3
134794,0,3
134796,0,3
134800,0,3
134819,0,3
134820,0,3
134824,0,3
134832,0,3
134837,0,3
134853,0,3
134861,0,3
134865,0,3
134921,0,3
134930,0,3
134943,0,3
134948,0,3
134972,0,3
134994,0,3
134997,0,3
135001,0,3
135011,0,3
135018,0,3
135020,0,3
135039,0,3
135041,0,3
135057,0,3
135065,0,3
135073,0,3
135097,0,3
135100,0,3
135106,0,3
135112,0,3
135116,0,3
135128,0,3
135133,0,3
135135,0,3
135161,0,3
135188,0,3
135227,0,3
135240,0,3
135243,0,3
135256,0,3
135261,0,3
135266,0,3
135280,0,3
135288,0,3
135290,0,3
135292,0,3
135294,0,3
135306,0,3
135311,0,3
135316,0,3
135351,0,3
135355,0,3
135360,0,3
135365,0,3
135370,0,3
135383,0,3
135384,0,3
135391,0,3
135402,0,3
135405,0,3
135407,0,3
135414,0,3
135416,0,3
135422,0,3
135423,0,3
135431,0,3
135486,0,3
135514,0,3
135518,0,3
135527,0,3
135543,0,3
135546,0,3
135570,0,3
135590,0,3
135593,0,3
135609,0,3
135610,0,3
135615,0,3
135619,0,3
135636,0,3
135650,0,3
135654,0,3
135656,0,3
135661,0,3
135662,0,3
135693,0,3
135704,0,3
135720,0,3
135730,0,3
135736,0,3
135742,0,3
135744,0,3
135747,0,3
135760,0,3
135772,0,3
135790,0,3
135791,0,3
135796,0,3
135797,0,3
135798,0,3
135799,0,3
135800,0,3
135809,0,3
135813,0,3
135817,0,3
135821,0,3
135826,0,3
135841,0,3
135850,0,3
135854,0,3
135866,0,3
135867,0,3
135876,0,3
135882,0,3
135908,0,3
135909,0,3
135913,0,3
135917,0,3
135931,0,3
135933,0,3
135957,0,3
135992,0,3
136000,0,3
136046,0,3
136062,0,3
136066,0,3
136071,0,3
136093,0,3
136097,0,3
136103,0,3
136130,0,3
136136,0,3
136155,0,3
136164,0,3
136178,0,3
136189,0,3
136211,0,3
136218,0,3
136235,0,3
136242,0,3
136243,0,3
136245,0,3
136246,0,3
136257,0,3
136272,0,3
136277,0,3
136285,0,3
136295,0,3
136327,0,3
136332,0,3
136351,0,3
136352,0,3
136356,0,3
136382,0,3
136385,0,3
136417,0,3
136424,0,3
136430,0,3
136435,0,3
136445,0,3
136458,0,3
136459,0,3
136464,0,3
136473,0,3
136475,0,3
136485,0,3
136487,0,3
136507,0,3
136510,0,3
136515,0,3
136519,0,3
136532,0,3
136546,0,3
136562,0,3
136569,0,3
136579,0,3
136587,0,3
136589,0,3
136593,0,3
136594,0,3
136600,0,3
136642,0,3
136646,0,3
136658,0,3
136667,0,3
136692,0,3
136711,0,3
136726,0,3
136749,0,3
136750,0,3
136761,0,3
136789,0,3
136805,0,3
136810,0,3
136827,0,3
136833,0,3
136847,0,3
136861,0,3
136876,0,3
136893,0,3
136923,0,3
136973,0,3
137013,0,3
137027,0,3
137038,0,3
137048,0,3
137058,0,3
137063,0,3
137101,0,3
137105,0,3
137110,0,3
137113,0,3
137115,0,3
137118,0,3
137131,0,3
137136,0,3
137137,0,3
137139,0,3
137140,0,3
137142,0,3
137159,0,3
137166,0,3
137178,0,3
137179,0,3
137183,0,3
137190,0,3
137191,0,3
137200,0,3
137201,0,3
137234,0,3
137269,0,3
137303,0,3
137309,0,3
137310,0,3
137313,0,3
137314,0,3
137342,0,3
137351,0,3
137356,0,3
137386,0,3
137390,0,3
137391,0,3
137405,0,3
137416,0,3
137418,0,3
137453,0,3
137455,0,3
137467,0,3
137470,0,3
137472,0,3
137474,0,3
137498,0,3
137500,0,3
137501,0,3
137515,0,3
137522,0,3
137539,0,3
137580,0,3
137588,0,3
137593,0,3
137597,0,3
137599,0,3
137602,0,3
137613,0,3
137615,0,3
137632,0,3
137635,0,3
137643,0,3
137647,0,3
137679,0,3
137704,0,3
137726,0,3
137793,0,3
137794,0,3
137799,0,3
137801,0,3
137814,0,3
137821,0,3
137824,0,3
137852,0,3
137860,0,3
137867,0,3
137869,0,3
137872,0,3
137877,0,3
137888,0,3
137895,0,3
137912,0,3
137915,0,3
137959,0,3
137966,0,3
137967,0,3
137968,0,3
137975,0,3
137994,0,3
138002,0,3
138004,0,3
138018,0,3
138019,0,3
138033,0,3
138041,0,3
138044,0,3
138046,0,3
138051,0,3
138061,0,3
138074,0,3
138092,0,3
138099,0,3
138103,0,3
138130,0,3
138150,0,3
138153,0,3
138186,0,3
138194,0,3
138197,0,3
138206,0,3
138216,0,3
138220,0,3
138222,0,3
138226,0,3
138230,0,3
138236,0,3
138272,0,3
138280,0,3
138283,0,3
138287,0,3
138291,0,3
138311,0,3
138323,0,3
138324,0,3
138331,0,3
138335,0,3
138338,0,3
138343,0,3
138349,0,3
138354,0,3
138361,0,3
138364,0,3
138380,0,3
138382,0,3
138411,0,3
138416,0,3
138426,0,3
138475,0,3
138486,0,3
138490,0,3
138499,0,3
138508,0,3
138510,0,3
138527,0,3
138528,0,3
138538,0,3
138545,0,3
138585,0,3
138612,0,3
138619,0,3
138637,0,3
138639,0,3
138640,0,3
138649,0,3
138659,0,3
138660,0,3
138662,0,3
138678,0,3
138679,0,3
138689,0,3
138692,0,3
138696,0,3
138699,0,3
138707,0,3
138734,0,3
138735,0,3
138738,0,3
138754,0,3
138759,0,3
138774,0,3
138802,0,3
138810,0,3
138818,0,3
138845,0,3
138856,0,3
138873,0,3
138890,0,3
138895,0,3
138900,0,3
138921,0,3
138922,0,3
138927,0,3
138936,0,3
138950,0,3
138957,0,3
138963,0,3
138969,0,3
138972,0,3
138973,0,3
139004,0,3
139031,0,3
139051,0,3
139069,0,3
139082,0,3
139085,0,3
139088,0,3
139116,0,3
139121,0,3
139168,0,3
139187,0,3
139200,0,3
139201,0,3
139209,0,3
139240,0,3
139244,0,3
139250,0,3
139254,0,3
139274,0,3
139283,0,3
139327,0,3
139343,0,3
139355,0,3
139357,0,3
139362,0,3
139375,0,3
139379,0,3
139382,0,3
139404,0,3
139410,0,3
139435,0,3
139449,0,3
139453,0,3
139454,0,3
139504,0,3
139505,0,3
139528,0,3
139587,0,3
139590,0,3
139595,0,3
139618,0,3
139623,0,3
139625,0,3
139641,0,3
139668,0,3
139693,0,3
139695,0,3
139702,0,3
139713,0,3
139738,0,3
139749,0,3
139762,0,3
139784,0,3
139786,0,3
139789,0,3
139792,0,3
139817,0,3
139820,0,3
139835,0,3
139845,0,3
139863,0,3
139899,0,3
139924,0,3
139928,0,3
139950,0,3
139951,0,3
139996,0,3
140005,0,3
140009,0,3
140018,0,3
140020,0,3
140021,0,3
140022,0,3
140026,0,3
140028,0,3
140031,0,3
140041,0,3
140044,0,3
140051,0,3
140055,0,3
140056,0,3
140072,0,3
140073,0,3
140078,0,3
140080,0,3
140082,0,3
140083,0,3
140087,0,3
140107,0,3
140110,0,3
140115,0,3
140116,0,3
140117,0,3
140126,0,3
140138,0,3
140141,0,3
140148,0,3
140150,0,3
140168,0,3
140178,0,3
140191,0,3
140212,0,3
140218,0,3
140241,0,3
140247,0,3
140248,0,3
140251,0,3
140255,0,3
140260,0,3
140272,0,3
140277,0,3
140286,0,3
140306,0,3
140307,0,3
140316,0,3
140323,0,3
140332,0,3
140336,0,3
140349,0,3
140351,0,3
140376,0,3
140378,0,3
140384,0,3
140390,0,3
140391,0,3
140393,0,3
140396,0,3
140398,0,3
140404,0,3
140408,0,3
140412,0,3
140421,0,3
140446,0,3
140455,0,3
140465,0,3
140484,0,3
140487,0,3
140496,0,3
140501,0,3
140517,0,3
140519,0,3
140540,0,3
140546,0,3
140596,0,3
140609,0,3
140619,0,3
140623,0,3
140626,0,3
140653,0,3
140655,0,3
140656,0,3
140672,0,3
140676,0,3
140677,0,3
140683,0,3
140707,0,3
140711,0,3
140714,0,3
140716,0,3
140719,0,3
140735,0,3
140745,0,3
140751,0,3
140759,0,3
140763,0,3
140770,0,3
140772,0,3
140774,0,3
140776,0,3
140791,0,3
140797,0,3
140799,0,3
140805,0,3
140814,0,3
140817,0,3
140822,0,3
140823,0,3
140825,0,3
140840,0,3
140843,0,3
140847,0,3
140859,0,3
140863,0,3
140864,0,3
140870,0,3
140875,0,3
140879,0,3
140882,0,3
140887,0,3
140888,0,3
140891,0,3
140904,0,3
140909,0,3
140924,0,3
140927,0,3
140929,0,3
140937,0,3
140941,0,3
140945,0,3
140947,0,3
140961,0,3
140979,0,3
140984,0,3
141004,0,3
141017,0,3
141032,0,3
141046,0,3
141051,0,3
141056,0,3
141071,0,3
141084,0,3
141090,0,3
141122,0,3
141127,0,3
141137,0,3
141176,0,3
141186,0,3
141191,0,3
141193,0,3
141203,0,3
141208,0,3
141212,0,3
141230,0,3
141232,0,3
141252,0,3
141263,0,3
141265,0,3
141276,0,3
141277,0,3
141291,0,3
141293,0,3
141295,0,3
141303,0,3
141304,0,3
141313,0,3
141324,0,3
141325,0,3
141329,0,3
141347,0,3
141386,0,3
141401,0,3
141415,0,3
141419,0,3
141423,0,3
141426,0,3
141429,0,3
141430,0,3
141431,0,3
141434,0,3
141460,0,3
141465,0,3
141475,0,3
141486,0,3
141501,0,3
141509,0,3
141515,0,3
141517,0,3
141520,0,3
141525,0,3
141536,0,3
141552,0,3
141553,0,3
141573,0,3
141576,0,3
141584,0,3
141586,0,3
141589,0,3
141598,0,3
141603,0,3
141605,0,3
141607,0,3
141617,0,3
141618,0,3
141620,0,3
141621,0,3
141622,0,3
141633,0,3
141638,0,3
141639,0,3
141640,0,3
141658,0,3
141664,0,3
141695,0,3
141704,0,3
141720,0,3
141721,0,3
141739,0,3
141743,0,3
141753,0,3
141772,0,3
141785,0,3
141789,0,3
141793,0,3
141795,0,3
141796,0,3
141803,0,3
141820,0,3
141828,0,3
141848,0,3
141862,0,3
141876,0,3
141913,0,3
141932,0,3
141964,0,3
141965,0,3
141975,0,3
141985,0,3
141990,0,3
141992,0,3
141996,0,3
141998,0,3
142001,0,3
142006,0,3
142013,0,3
142026,0,3
142029,0,3
142040,0,3
142041,0,3
142042,0,3
142043,0,3
142050,0,3
142055,0,3
142079,0,3
142089,0,3
142093,0,3
142128,0,3
142129,0,3
142132,0,3
142135,0,3
142137,0,3
142150,0,3
142181,0,3
142201,0,3
142209,0,3
142280,0,3
142283,0,3
142287,0,3
142290,0,3
142301,0,3
142302,0,3
142315,0,3
142321,0,3
142328,0,3
142333,0,3
142342,0,3
142356,0,3
142367,0,3
142371,0,3
142372,0,3
142376,0,3
142379,0,3
142396,0,3
142418,0,3
142421,0,3
142444,0,3
142456,0,3
142465,0,3
142467,0,3
142503,0,3
142509,0,3
142515,0,3
142539,0,3
142562,0,3
142564,0,3
142574,0,3
142589,0,3
142609,0,3
142613,0,3
142616,0,3
142619,0,3
142620,0,3
142630,0,3
142642,0,3
142650,0,3
142663,0,3
142671,0,3
142677,0,3
142679,0,3
142681,0,3
142685,0,3
142686,0,3
142689,0,3
142695,0,3
142706,0,3
142717,0,3
142723,0,3
142734,0,3
142744,0,3
142760,0,3
142764,0,3
142767,0,3
142776,0,3
142808,0,3
142809,0,3
142829,0,3
142835,0,3
142837,0,3
142860,0,3
142876,0,3
142884,0,3
142888,0,3
142890,0,3
142894,0,3
142908,0,3
142911,0,3
142929,0,3
142938,0,3
142942,0,3
142943,0,3
142945,0,3
142963,0,3
142965,0,3
142969,0,3
142970,0,3
143014,0,3
143030,0,3
143032,0,3
143036,0,3
143039,0,3
143052,0,3
143057,0,3
143123,0,3
143129,0,3
143132,0,3
143143,0,3
143147,0,3
143155,0,3
143169,0,3
143173,0,3
143181,0,3
143182,0,3
143186,0,3
143187,0,3
143188,0,3
143200,0,3
143220,0,3
143224,0,3
143226,0,3
143237,0,3
143292,0,3
143318,0,3
143333,0,3
143337,0,3
143342,0,3
143343,0,3
143353,0,3
143379,0,3
143383,0,3
143384,0,3
143395,0,3
143399,0,3
143416,0,3
143428,0,3
143456,0,3
143466,0,3
143489,0,3
143496,0,3
143498,0,3
143505,0,3
143537,0,3
143563,0,3
143565,0,3
143569,0,3
143572,0,3
143578,0,3
143587,0,3
143589,0,3
143608,0,3
143609,0,3
143611,0,3
143617,0,3
143655,0,3
143656,0,3
143658,0,3
143664,0,3
143670,0,3
143682,0,3
143701,0,3
143703,0,3
143709,0,3
143724,0,3
143726,0,3
143735,0,3
143737,0,3
143744,0,3
143753,0,3
143776,0,3
143804,0,3
143817,0,3
143823,0,3
143833,0,3
143847,0,3
143849,0,3
143859,0,3
143873,0,3
143875,0,3
143929,0,3
143934,0,3
143941,0,3
143952,0,3
143960,0,3
143990,0,3
144014,0,3
144045,0,3
144047,0,3
144055,0,3
144058,0,3
144063,0,3
144074,0,3
144093,0,3
144103,0,3
144104,0,3
144106,0,3
144108,0,3
144109,0,3
144150,0,3
144163,0,3
144165,0,3
144166,0,3
144174,0,3
144181,0,3
144208,0,3
144212,0,3
144214,0,3
144217,0,3
144218,0,3
144252,0,3
144265,0,3
144270,0,3
144272,0,3
144281,0,3
16853,0,3
77483,0,3
11113,0,2
115718,0,2
115719,0,2
115731,0,2
115735,0,2
115737,0,2
115745,0,2
115755,0,2
115763,0,2
115776,0,2
115782,0,2
115793,0,2
115794,0,2
115795,0,2
115804,0,2
115806,0,2
115818,0,2
115819,0,2
115824,0,2
115830,0,2
115835,0,2
115839,0,2
115843,0,2
115846,0,2
115848,0,2
115856,0,2
115857,0,2
115858,0,2
115859,0,2
115861,0,2
115864,0,2
115867,0,2
115868,0,2
115872,0,2
115881,0,2
115882,0,2
115891,0,2
115893,0,2
115894,0,2
115896,0,2
115899,0,2
115906,0,2
115912,0,2
115917,0,2
115918,0,2
115919,0,2
115920,0,2
115921,0,2
115922,0,2
115924,0,2
115930,0,2
115945,0,2
115947,0,2
115949,0,2
115960,0,2
115961,0,2
115969,0,2
115978,0,2
115980,0,2
115982,0,2
115986,0,2
115993,0,2
116000,0,2
116007,0,2
116008,0,2
116014,0,2
116020,0,2
116021,0,2
116023,0,2
116027,0,2
116031,0,2
116033,0,2
116035,0,2
116038,0,2
116040,0,2
116052,0,2
116061,0,2
116064,0,2
116069,0,2
116071,0,2
116077,0,2
116083,0,2
116085,0,2
116087,0,2
116092,0,2
116093,0,2
116095,0,2
116098,0,2
116101,0,2
116108,0,2
116110,0,2
116115,0,2
116117,0,2
116123,0,2
116127,0,2
116129,0,2
116137,0,2
116138,0,2
116141,0,2
116149,0,2
116161,0,2
116162,0,2
116163,0,2
116164,0,2
116166,0,2
116169,0,2
116172,0,2
116173,0,2
116180,0,2
116182,0,2
116185,0,2
116190,0,2
116197,0,2
116205,0,2
116209,0,2
116210,0,2
116214,0,2
116215,0,2
116217,0,2
116225,0,2
116226,0,2
116241,0,2
116244,0,2
116246,0,2
116248,0,2
116249,0,2
116250,0,2
116252,0,2
116254,0,2
116256,0,2
116262,0,2
116264,0,2
116270,0,2
116272,0,2
116277,0,2
116278,0,2
116282,0,2
116285,0,2
116291,0,2
116298,0,2
116305,0,2
116306,0,2
116309,0,2
116313,0,2
116315,0,2
116316,0,2
116320,0,2
116323,0,2
116330,0,2
116333,0,2
116334,0,2
116335,0,2
116336,0,2
116337,0,2
116339,0,2
116342,0,2
116348,0,2
116351,0,2
116359,0,2
116364,0,2
116365,0,2
116370,0,2
116371,0,2
116374,0,2
116375,0,2
116376,0,2
116379,0,2
116380,0,2
116384,0,2
116386,0,2
116401,0,2
116408,0,2
116418,0,2
116420,0,2
116426,0,2
116430,0,2
116437,0,2
116445,0,2
116448,0,2
116449,0,2
116451,0,2
116457,0,2
116458,0,2
116460,0,2
116463,0,2
116465,0,2
116476,0,2
116487,0,2
116491,0,2
116492,0,2
116498,0,2
116500,0,2
116504,0,2
116511,0,2
116512,0,2
116522,0,2
116527,0,2
116529,0,2
116531,0,2
116534,0,2
116540,0,2
116542,0,2
116543,0,2
116545,0,2
116553,0,2
116564,0,2
116565,0,2
116570,0,2
116576,0,2
116587,0,2
116588,0,2
116601,0,2
116606,0,2
116609,0,2
116611,0,2
116612,0,2
116613,0,2
116618,0,2
116621,0,2
116623,0,2
116625,0,2
116632,0,2
116633,0,2
116642,0,2
116648,0,2
116662,0,2
116663,0,2
116667,0,2
116670,0,2
116674,0,2
116682,0,2
116685,0,2
116690,0,2
116691,0,2
116693,0,2
116707,0,2
116715,0,2
116718,0,2
116721,0,2
116730,0,2
116731,0,2
116736,0,2
116737,0,2
116743,0,2
116744,0,2
116748,0,2
116751,0,2
116763,0,2
116764,0,2
116766,0,2
116771,0,2
116776,0,2
116778,0,2
116782,0,2
116783,0,2
116786,0,2
116792,0,2
116796,0,2
116799,0,2
116803,0,2
116808,0,2
116813,0,2
116815,0,2
116818,0,2
116820,0,2
116825,0,2
116826,0,2
116827,0,2
116828,0,2
116829,0,2
116831,0,2
116833,0,2
116834,0,2
116837,0,2
116840,0,2
116848,0,2
116853,0,2
116854,0,2
116863,0,2
116866,0,2
116869,0,2
116872,0,2
116875,0,2
116877,0,2
116878,0,2
116886,0,2
116889,0,2
116890,0,2
116897,0,2
116904,0,2
116905,0,2
116906,0,2
116912,0,2
116915,0,2
116920,0,2
116922,0,2
116923,0,2
116925,0,2
116926,0,2
116933,0,2
116934,0,2
116942,0,2
116946,0,2
116955,0,2
116957,0,2
116968,0,2
116970,0,2
116976,0,2
116979,0,2
116982,0,2
116984,0,2
116990,0,2
116995,0,2
117003,0,2
117004,0,2
117005,0,2
117006,0,2
117007,0,2
117012,0,2
117017,0,2
117020,0,2
117028,0,2
117038,0,2
117039,0,2
117045,0,2
117052,0,2
117057,0,2
117059,0,2
117079,0,2
117085,0,2
117087,0,2
117088,0,2
117092,0,2
117097,0,2
117098,0,2
117099,0,2
117103,0,2
117104,0,2
117108,0,2
117110,0,2
117112,0,2
117116,0,2
117123,0,2
117125,0,2
117126,0,2
117136,0,2
117140,0,2
117142,0,2
117146,0,2
117150,0,2
117160,0,2
117169,0,2
117171,0,2
117178,0,2
117180,0,2
117181,0,2
117183,0,2
117185,0,2
117190,0,2
117191,0,2
117192,0,2
117194,0,2
117197,0,2
117199,0,2
117200,0,2
117201,0,2
117202,0,2
117215,0,2
117221,0,2
117226,0,2
117228,0,2
117232,0,2
117240,0,2
117243,0,2
117253,0,2
117258,0,2
117261,0,2
117262,0,2
117268,0,2
117280,0,2
117288,0,2
117290,0,2
117292,0,2
117298,0,2
117301,0,2
117305,0,2
117306,0,2
117309,0,2
117316,0,2
117322,0,2
117324,0,2
117326,0,2
117337,0,2
117345,0,2
117359,0,2
117367,0,2
117370,0,2
117375,0,2
117376,0,2
117387,0,2
117388,0,2
117391,0,2
117402,0,2
117418,0,2
117421,0,2
117423,0,2
117432,0,2
117437,0,2
117446,0,2
117447,0,2
117453,0,2
117456,0,2
117461,0,2
117462,0,2
117465,0,2
117468,0,2
117472,0,2
117473,0,2
117474,0,2
117478,0,2
117479,0,2
117482,0,2
117496,0,2
117501,0,2
117505,0,2
117506,0,2
117508,0,2
117514,0,2
117515,0,2
117527,0,2
117530,0,2
117532,0,2
117533,0,2
117540,0,2
117542,0,2
117550,0,2
117554,0,2
117555,0,2
117584,0,2
117594,0,2
117595,0,2
117596,0,2
117601,0,2
117605,0,2
117610,0,2
117621,0,2
117622,0,2
117631,0,2
117633,0,2
117635,0,2
117639,0,2
117641,0,2
117645,0,2
117646,0,2
117651,0,2
117654,0,2
117656,0,2
117663,0,2
117666,0,2
117669,0,2
117672,0,2
117674,0,2
117680,0,2
117682,0,2
117683,0,2
117687,0,2
117688,0,2
117700,0,2
117706,0,2
117709,0,2
117719,0,2
117742,0,2
117749,0,2
117753,0,2
117754,0,2
117760,0,2
117763,0,2
117775,0,2
117788,0,2
117790,0,2
117797,0,2
117800,0,2
117801,0,2
117811,0,2
117813,0,2
117814,0,2
117821,0,2
117824,0,2
117826,0,2
117827,0,2
117833,0,2
117834,0,2
117835,0,2
117841,0,2
117857,0,2
117859,0,2
117863,0,2
117865,0,2
117868,0,2
117875,0,2
117877,0,2
117884,0,2
117902,0,2
117906,0,2
117907,0,2
117909,0,2
117914,0,2
117915,0,2
117920,0,2
117923,0,2
117924,0,2
117925,0,2
117933,0,2
117934,0,2
117942,0,2
117953,0,2
117957,0,2
117961,0,2
117965,0,2
117967,0,2
117968,0,2
117975,0,2
117980,0,2
117982,0,2
117989,0,2
117992,0,2
117994,0,2
117996,0,2
117999,0,2
118002,0,2
118007,0,2
118008,0,2
118010,0,2
118015,0,2
118017,0,2
118020,0,2
118027,0,2
118030,0,2
118035,0,2
118038,0,2
118042,0,2
118051,0,2
118055,0,2
118063,0,2
118069,0,2
118070,0,2
118085,0,2
118086,0,2
118093,0,2
118096,0,2
118100,0,2
118108,0,2
118110,0,2
118111,0,2
118120,0,2
118122,0,2
118125,0,2
118129,0,2
118132,0,2
118136,0,2
118137,0,2
118141,0,2
118150,0,2
118154,0,2
118155,0,2
118157,0,2
118159,0,2
118162,0,2
118166,0,2
118180,0,2
118184,0,2
118186,0,2
118194,0,2
